year,origin,destination,diplomatic_relation,aviation_routes,migrant_stock
2000,GBR,PRT,6,84,10009
2000,GBR,PRY,6,,198
2000,GBR,QAT,6,4,2528
2000,GBR,ROU,6,11,343
2000,GBR,RUS,6,8,800
2000,GBR,RWA,6,,
2000,GBR,SAU,6,8,
2000,GBR,SDN,6,,
2000,GBR,SEN,6,,
2000,GBR,SGP,6,4,
2000,GBR,SLB,6,,81
2000,GBR,SLE,6,2,580
2000,GBR,SLV,6,,77
2000,GBR,SRB,6,3,211
2000,GBR,SVK,6,6,3211
2000,GBR,SVN,6,2,201
2000,GBR,SWE,6,27,14348
2000,GBR,SWZ,6,,
2000,GBR,SYC,6,,173
2000,GBR,SYR,6,,
2000,GBR,THA,6,4,5180
2000,GBR,TJK,,,333
2000,GBR,TKM,6,2,
2000,GBR,TON,6,,
2000,GBR,TTO,6,1,2090
2000,GBR,TUN,6,22,
2000,GBR,TUR,6,91,18534
2000,GBR,TZA,6,,912
2000,GBR,UGA,6,2,1310
2000,GBR,UKR,6,3,
2000,GBR,URY,6,,513
2000,GBR,USA,6,203,847673
2000,GBR,UZB,6,1,
2000,GBR,VAT,6,,
2000,GBR,VCT,,,748
2000,GBR,VEN,6,,1635
2000,GBR,VNM,6,,
2000,GBR,VUT,,,95
2000,GBR,WSM,,,35
2000,GBR,YEM,6,,
2000,GBR,ZAF,6,8,
2000,GBR,ZMB,6,,1036
2000,GBR,ZWE,6,,23747
2000,GEO,ARE,,1,
2000,GEO,ARM,6,,68952
2000,GEO,AUS,,,293
2000,GEO,AUT,6,2,444
2000,GEO,AZE,6,2,71567
2000,GEO,BEL,6,,
2000,GEO,BGR,,,157
2000,GEO,BLR,,3,8827
2000,GEO,BOL,,,1
2000,GEO,CHL,,,27
2000,GEO,CHN,,1,
2000,GEO,CRI,,,9
2000,GEO,CYP,,,6950
2000,GEO,CZE,,,297
2000,GEO,DEU,6,1,
2000,GEO,DNK,,,86
2000,GEO,ESP,,,1024
2000,GEO,EST,,,1572
2000,GEO,FIN,,,9
2000,GEO,FRA,6,2,
2000,GEO,GBR,6,,
2000,GEO,GRC,6,1,71047
2000,GEO,HUN,,,144
2000,GEO,IRN,6,,
2000,GEO,IRQ,,2,
2000,GEO,ISL,,,4
2000,GEO,ISR,,3,19271
2000,GEO,ITA,6,1,389
2000,GEO,KAZ,6,2,10413
2000,GEO,KGZ,,,6156
2000,GEO,LTU,,1,896
2000,GEO,LVA,,2,2039
2000,GEO,MDA,,,1983
2000,GEO,MLT,,,19
2000,GEO,NLD,,2,
2000,GEO,NOR,,,16
2000,GEO,POL,,3,298
2000,GEO,PRT,,,140
2000,GEO,RUS,6,4,625743
2000,GEO,SVK,,,51
2000,GEO,SVN,,,11
2000,GEO,TJK,,,703
2000,GEO,TUR,6,5,6511
2000,GEO,UKR,6,7,73621
2000,GEO,USA,6,,
2000,GEO,VEN,,,11
2000,GGY,DEU,,1,
2000,GGY,FRA,,1,
2000,GGY,GBR,,11,
2000,GGY,JEY,,4,
2000,GGY,NLD,,1,
2000,GHA,AGO,6,,
2000,GHA,ARE,,1,
2000,GHA,ATG,,,25
2000,GHA,AUS,,,2162
2000,GHA,BEL,6,,2155
2000,GHA,BEN,6,1,3698
2000,GHA,BFA,6,1,29139
2000,GHA,BGR,4,,6
2000,GHA,BHS,,,65
2000,GHA,BOL,,,2
2000,GHA,BRA,6,,75
2000,GHA,CAN,6,,14995
2000,GHA,CHE,6,,
2000,GHA,CHN,6,,764
2000,GHA,CIV,6,8,97313
2000,GHA,CPV,,,93
2000,GHA,CRI,,,1
2000,GHA,CUB,6,,
2000,GHA,CYP,,,38
2000,GHA,CZE,6,,
2000,GHA,DEU,6,1,
2000,GHA,DNK,6,,981
2000,GHA,DZA,6,,
2000,GHA,EGY,6,1,
2000,GHA,ESP,,1,2593
2000,GHA,ETH,6,1,
2000,GHA,FIN,,,248
2000,GHA,FRA,6,,
2000,GHA,GAB,,,3291
2000,GHA,GBR,6,2,53658
2000,GHA,GIN,6,,
2000,GHA,GRC,,,403
2000,GHA,HUN,,,85
2000,GHA,IND,6,,
2000,GHA,IRN,6,,
2000,GHA,ISL,,,19
2000,GHA,ISR,,,6
2000,GHA,ITA,6,1,15797
2000,GHA,JPN,6,,1608
2000,GHA,KEN,,1,
2000,GHA,LBN,,1,
2000,GHA,LBR,6,5,9542
2000,GHA,LBY,6,,452
2000,GHA,LCA,,,18
2000,GHA,LSO,,,85
2000,GHA,LTU,,,2
2000,GHA,MAR,,1,
2000,GHA,MEX,,,14
2000,GHA,MLI,,,2388
2000,GHA,MLT,,,9
2000,GHA,MRT,,,204
2000,GHA,NAM,6,1,189
2000,GHA,NER,,,1602
2000,GHA,NGA,6,5,90479
2000,GHA,NLD,6,1,11037
2000,GHA,NOR,,,1050
2000,GHA,PRT,,1,53
2000,GHA,RUS,6,,
2000,GHA,SAU,6,,
2000,GHA,SEN,,3,1395
2000,GHA,SLE,6,3,1242
2000,GHA,SRB,4,,
2000,GHA,SVK,,,12
2000,GHA,SVN,,,13
2000,GHA,TGO,6,1,26455
2000,GHA,TUR,,1,
2000,GHA,USA,6,1,66569
2000,GHA,VEN,,,27
2000,GHA,ZAF,6,1,
2000,GHA,ZMB,,,166
2000,GHA,ZWE,6,,
2000,GIB,GBR,,6,
2000,GIN,AGO,,,173
2000,GIN,AUS,,,30
2000,GIN,BEL,6,,645
2000,GIN,BGR,,,6
2000,GIN,BOL,,,1
2000,GIN,BRA,,,65
2000,GIN,CAN,6,,910
2000,GIN,CHN,6,,241
2000,GIN,CIV,6,2,117258
2000,GIN,CPV,,,99
2000,GIN,CUB,6,,
2000,GIN,DEU,6,,
2000,GIN,DNK,,,52
2000,GIN,DZA,6,,
2000,GIN,EGY,6,,69
2000,GIN,ETH,6,,
2000,GIN,FIN,,,8
2000,GIN,FRA,6,1,9952
2000,GIN,GAB,4,,2574
2000,GIN,GHA,6,,82
2000,GIN,GMB,,,38423
2000,GIN,GNB,6,,4968
2000,GIN,GRC,,,24
2000,GIN,HUN,,,29
2000,GIN,IRN,6,,
2000,GIN,ISL,,,7
2000,GIN,ITA,4,,671
2000,GIN,JPN,6,,
2000,GIN,LBR,,,31145
2000,GIN,LBY,6,,
2000,GIN,MAR,6,1,651
2000,GIN,MEX,,,12
2000,GIN,MLI,,2,14659
2000,GIN,MRT,,,3042
2000,GIN,NAM,,,71
2000,GIN,NGA,6,,
2000,GIN,NOR,,,30
2000,GIN,PRT,,,295
2000,GIN,RUS,6,,
2000,GIN,SAU,6,,
2000,GIN,SEN,6,8,40236
2000,GIN,SLE,6,,70385
2000,GIN,SRB,6,,
2000,GIN,SVN,,,6
2000,GIN,TGO,,1,1970
2000,GIN,TZA,6,,
2000,GIN,USA,6,,
2000,GIN,ZAF,6,,
2000,GLP,ATG,,2,
2000,GLP,CAN,,1,
2000,GLP,DMA,,3,
2000,GLP,DOM,,3,
2000,GLP,FRA,,6,
2000,GLP,HTI,,2,
2000,GLP,MTQ,,5,
2000,GLP,PRI,,2,
2000,GLP,USA,,2,
2000,GMB,AUS,,,35
2000,GMB,BEL,6,,
2000,GMB,BGR,,,5
2000,GMB,CPV,,,12
2000,GMB,DNK,,,489
2000,GMB,ESP,,,4871
2000,GMB,FIN,,,169
2000,GMB,FRA,6,,
2000,GMB,GBR,6,,
2000,GMB,GHA,,,21
2000,GMB,GIN,,,654
2000,GMB,GNB,,,1534
2000,GMB,GRC,,,44
2000,GMB,HUN,,,7
2000,GMB,IRN,6,,
2000,GMB,ISL,,,5
2000,GMB,ITA,,,307
2000,GMB,LBR,,,630
2000,GMB,MLI,,,570
2000,GMB,NAM,,,114
2000,GMB,NGA,6,,
2000,GMB,NOR,,,789
2000,GMB,PRT,,,24
2000,GMB,SAU,6,,
2000,GMB,SEN,6,,4029
2000,GMB,SLE,6,,4984
2000,GMB,SVN,,,1
2000,GMB,TGO,,,646
2000,GMB,TWN,6,,
2000,GMB,USA,6,,
2000,GNB,AUT,4,,
2000,GNB,BEL,4,,
2000,GNB,BGR,,,3
2000,GNB,BRA,,,948
2000,GNB,CPV,,,1138
2000,GNB,CUB,6,,
2000,GNB,DNK,,,27
2000,GNB,DZA,6,,
2000,GNB,FIN,,,3
2000,GNB,FRA,6,,
2000,GNB,GIN,6,,3495
2000,GNB,GMB,,,11733
2000,GNB,GRC,,,7
2000,GNB,HUN,,,6
2000,GNB,ITA,,,175
2000,GNB,LBR,,,2171
2000,GNB,LBY,,,230
2000,GNB,MRT,,,1178
2000,GNB,NOR,,,13
2000,GNB,PRT,6,,21309
2000,GNB,RUS,6,,
2000,GNB,SEN,6,,23437
2000,GNB,SLE,,,22
2000,GNB,SVN,,,1
2000,GNB,TGO,,,77
2000,GNB,USA,6,,
2000,GNQ,BEL,6,,
2000,GNQ,CHN,6,,110
2000,GNQ,CMR,6,,
2000,GNQ,COG,,,786
2000,GNQ,ESP,6,,10778
2000,GNQ,ETH,6,,
2000,GNQ,FRA,6,,
2000,GNQ,GAB,6,,44984
2000,GNQ,ISL,,,1
2000,GNQ,MAR,6,,
2000,GNQ,NGA,6,,
2000,GNQ,NOR,,,3
2000,GNQ,PRT,,,55
2000,GNQ,RUS,4,,
2000,GNQ,SLE,,,1
2000,GNQ,STP,,,268
2000,GNQ,TGO,,,63
2000,GNQ,USA,6,,
2000,GRC,ALB,6,2,46575
2000,GRC,ARE,6,3,
2000,GRC,ARG,6,,2314
2000,GRC,ARM,6,1,3153
2000,GRC,AUS,6,,130671
2000,GRC,AUT,6,36,2872
2000,GRC,AZE,6,,
2000,GRC,BEL,6,18,15234
2000,GRC,BGR,6,4,2643
2000,GRC,BHS,,,55
2000,GRC,BIH,6,,
2000,GRC,BLR,6,,113
2000,GRC,BOL,,,8
2000,GRC,BRA,6,,2644
2000,GRC,CAN,6,2,76385
2000,GRC,CHE,6,9,6043
2000,GRC,CHL,,,195
2000,GRC,CHN,6,,
2000,GRC,CMR,6,,
2000,GRC,COD,6,,
2000,GRC,CRI,,,26
2000,GRC,CUB,6,,
2000,GRC,CYP,6,11,10781
2000,GRC,CZE,6,4,1817
2000,GRC,DEU,6,166,248871
2000,GRC,DNK,6,7,1056
2000,GRC,DOM,,,115
2000,GRC,DZA,6,,
2000,GRC,EGY,6,4,1044
2000,GRC,ESP,6,7,
2000,GRC,EST,,1,
2000,GRC,ETH,6,,
2000,GRC,FIN,6,2,394
2000,GRC,FRA,6,30,
2000,GRC,GBR,6,95,
2000,GRC,GEO,6,1,159
2000,GRC,HRV,,2,128
2000,GRC,HUN,6,2,903
2000,GRC,IND,6,,
2000,GRC,IRL,6,3,
2000,GRC,IRN,6,,
2000,GRC,IRQ,6,,
2000,GRC,ISL,,,10
2000,GRC,ISR,6,3,6693
2000,GRC,ITA,6,24,14497
2000,GRC,JOR,6,1,
2000,GRC,JPN,6,,
2000,GRC,KEN,6,,
2000,GRC,KOR,6,,
2000,GRC,KWT,6,,
2000,GRC,LBN,6,1,
2000,GRC,LBY,6,,1925
2000,GRC,LIE,,,102
2000,GRC,LKA,,,22
2000,GRC,LTU,,4,9
2000,GRC,LUX,6,4,983
2000,GRC,LVA,,2,12
2000,GRC,MAR,6,,
2000,GRC,MDA,,1,13
2000,GRC,MEX,6,,293
2000,GRC,MKD,,,205
2000,GRC,MLT,,1,32
2000,GRC,MNE,,,53
2000,GRC,NGA,6,,
2000,GRC,NLD,6,21,7239
2000,GRC,NOR,6,11,575
2000,GRC,PAK,6,,
2000,GRC,PAN,,,229
2000,GRC,PER,6,,
2000,GRC,POL,6,7,2623
2000,GRC,PRT,6,,124
2000,GRC,QAT,,2,
2000,GRC,ROU,6,4,4489
2000,GRC,RUS,6,28,1882
2000,GRC,SAU,6,,
2000,GRC,SDN,6,,
2000,GRC,SRB,6,4,764
2000,GRC,SVK,6,,262
2000,GRC,SVN,,,57
2000,GRC,SWE,6,10,10907
2000,GRC,SYR,6,,
2000,GRC,THA,6,,
2000,GRC,TUN,6,,
2000,GRC,TUR,6,6,60518
2000,GRC,UKR,6,5,
2000,GRC,USA,6,3,183593
2000,GRC,VAT,6,,
2000,GRC,VEN,6,,772
2000,GRC,ZAF,6,,
2000,GRC,ZWE,6,,
2000,GRD,ATG,,,158
2000,GRD,AUS,,,125
2000,GRD,BEL,4,,
2000,GRD,BHS,,,26
2000,GRD,BOL,,,2
2000,GRD,BRB,,1,668
2000,GRD,CAN,6,2,7901
2000,GRD,CRI,,,6
2000,GRD,CUW,,,2
2000,GRD,DNK,,,7
2000,GRD,GBR,6,,
2000,GRD,GRC,,,6
2000,GRD,GUY,,,108
2000,GRD,HUN,,,4
2000,GRD,JAM,,,222
2000,GRD,KNA,,,46
2000,GRD,LCA,,2,124
2000,GRD,NOR,,,4
2000,GRD,PAN,,,2
2000,GRD,TTO,,3,11148
2000,GRD,USA,6,4,
2000,GRD,VCT,,1,408
2000,GRD,VEN,6,1,235
2000,GRL,DNK,,1,
2000,GRL,ISL,,2,
2000,GTM,ARG,6,,472
2000,GTM,AUS,,,310
2000,GTM,AUT,6,,
2000,GTM,BEL,6,,
2000,GTM,BGR,,,3
2000,GTM,BHS,,,9
2000,GTM,BLZ,6,2,16058
2000,GTM,BOL,,,141
2000,GTM,BRA,6,,158
2000,GTM,BRB,6,,
2000,GTM,CAN,6,,13187
2000,GTM,CHL,6,,210
2000,GTM,COL,6,1,321
2000,GTM,CRI,6,2,2029
2000,GTM,CUB,,,75
2000,GTM,DEU,6,,
2000,GTM,DNK,,,132
2000,GTM,DOM,6,,580
2000,GTM,ECU,6,,153
2000,GTM,EGY,6,,
2000,GTM,ESP,6,,
2000,GTM,FIN,,,25
2000,GTM,FRA,6,,
2000,GTM,GBR,6,,
2000,GTM,GRC,,,33
2000,GTM,HND,6,8,3421
2000,GTM,HUN,,,12
2000,GTM,ISL,,,27
2000,GTM,ISR,6,,
2000,GTM,ITA,6,,1239
2000,GTM,JAM,,,326
2000,GTM,JPN,6,,
2000,GTM,KOR,6,,
2000,GTM,LCA,,,4
2000,GTM,MEX,6,3,43354
2000,GTM,NIC,6,1,1199
2000,GTM,NOR,6,,285
2000,GTM,PAN,6,1,600
2000,GTM,PER,6,,32
2000,GTM,PRT,,,25
2000,GTM,RUS,6,,
2000,GTM,SLV,6,3,6212
2000,GTM,SWE,6,,
2000,GTM,TWN,6,,
2000,GTM,URY,6,,
2000,GTM,USA,6,17,454084
2000,GTM,VAT,6,,
2000,GTM,VEN,6,,433
2000,GUF,BRA,,1,
2000,GUF,FRA,,3,
2000,GUF,MTQ,,2,
2000,GUF,SUR,,1,
2000,GUM,AUS,,1,
2000,GUM,FSM,,2,
2000,GUM,HKG,,1,
2000,GUM,JPN,,19,
2000,GUM,KOR,,4,
2000,GUM,MNP,,2,
2000,GUM,PHL,,2,
2000,GUM,PLW,,1,
2000,GUM,TWN,,2,
2000,GUM,USA,,1,
2000,GUY,ATG,,,5317
2000,GUY,AUS,,,519
2000,GUY,BEL,6,,
2000,GUY,BGR,,,2
2000,GUY,BHS,,,682
2000,GUY,BOL,,,7
2000,GUY,BRA,6,,1546
2000,GUY,BRB,,1,3026
2000,GUY,CAN,6,2,81901
2000,GUY,CHN,4,,
2000,GUY,CRI,,,21
2000,GUY,CUB,4,,
2000,GUY,CUW,,,471
2000,GUY,DMA,,,108
2000,GUY,DNK,,,95
2000,GUY,DOM,,,55
2000,GUY,FIN,,,8
2000,GUY,GBR,6,,
2000,GUY,GRC,,,12
2000,GUY,GRD,,,308
2000,GUY,HUN,,,3
2000,GUY,ISL,,,13
2000,GUY,JAM,,1,
2000,GUY,KNA,,,612
2000,GUY,LCA,,,1522
2000,GUY,NOR,,,78
2000,GUY,PAN,,,33
2000,GUY,SUR,6,1,7802
2000,GUY,TTO,,1,5264
2000,GUY,USA,6,2,218325
2000,GUY,VCT,,,226
2000,GUY,VEN,6,1,6698
2000,HKG,ARE,,5,
2000,HKG,AUS,,15,75247
2000,HKG,BGD,,3,
2000,HKG,BHS,,,25
2000,HKG,BLZ,,,50
2000,HKG,BOL,,,15
2000,HKG,BRN,,2,482
2000,HKG,CAN,,4,236559
2000,HKG,CHE,,1,
2000,HKG,CHN,,116,158117
2000,HKG,CRI,,,2506
2000,HKG,CUW,,,115
2000,HKG,DEU,,3,
2000,HKG,ETH,,1,
2000,HKG,FIN,,1,
2000,HKG,FJI,,2,
2000,HKG,FRA,,3,
2000,HKG,GBR,,3,89206
2000,HKG,GRC,,,51
2000,HKG,GUM,,1,
2000,HKG,IDN,,10,
2000,HKG,IND,,14,
2000,HKG,ISR,,1,
2000,HKG,ITA,,2,
2000,HKG,JPN,,27,6899
2000,HKG,KAZ,,1,
2000,HKG,KHM,,2,229
2000,HKG,KOR,,16,
2000,HKG,MAC,,,14240
2000,HKG,MDV,,2,
2000,HKG,MMR,,1,
2000,HKG,MNG,,2,
2000,HKG,MUS,,1,25
2000,HKG,MYS,,11,
2000,HKG,NLD,,2,
2000,HKG,NOR,,,884
2000,HKG,NPL,,1,
2000,HKG,NZL,,3,11363
2000,HKG,PAN,,,371
2000,HKG,PHL,,11,
2000,HKG,PNG,,1,
2000,HKG,PRT,,,91
2000,HKG,QAT,,2,
2000,HKG,RUS,,9,
2000,HKG,SAU,,1,
2000,HKG,SGP,,8,1853
2000,HKG,SLV,,,7
2000,HKG,THA,,24,
2000,HKG,TUR,,1,
2000,HKG,TWN,,13,
2000,HKG,USA,,16,210485
2000,HKG,VEN,,,490
2000,HKG,VNM,,10,
2000,HKG,ZAF,,2,
2000,HND,ARG,6,,65
2000,HND,ATG,,,6
2000,HND,AUS,,,185
2000,HND,BEL,6,,
2000,HND,BGR,,,1
2000,HND,BHS,,,13
2000,HND,BLZ,4,2,5436
2000,HND,BOL,,,197
2000,HND,BRA,6,,
2000,HND,CAN,6,,4106
2000,HND,CHL,6,,238
2000,HND,COL,6,,233
2000,HND,CRI,6,5,2994
2000,HND,CYM,,2,
2000,HND,CYP,,,2
2000,HND,DEU,6,,
2000,HND,DNK,,,69
2000,HND,DOM,6,,529
2000,HND,ECU,6,,186
2000,HND,ESP,6,,3052
2000,HND,FIN,,,14
2000,HND,FRA,6,,
2000,HND,GBR,6,,
2000,HND,GRC,4,,33
2000,HND,GTM,6,10,5295
2000,HND,HUN,,,7
2000,HND,ISL,,,14
2000,HND,ISR,6,,
2000,HND,ITA,6,,590
2000,HND,JAM,,,173
2000,HND,JPN,6,,
2000,HND,KOR,6,,
2000,HND,MEX,6,1,3899
2000,HND,NIC,6,,10017
2000,HND,NOR,,,61
2000,HND,PAN,6,2,838
2000,HND,PER,6,,62
2000,HND,SLV,6,3,9525
2000,HND,SVN,,,1
2000,HND,SWE,4,,
2000,HND,TWN,6,,
2000,HND,USA,6,19,266664
2000,HND,VAT,6,,
2000,HND,VEN,6,,309
2000,HRV,ALB,6,,
2000,HRV,ARG,,,2020
2000,HRV,AUS,4,,58254
2000,HRV,AUT,6,6,40829
2000,HRV,BEL,6,5,
2000,HRV,BGR,,,42
2000,HRV,BIH,6,1,33326
2000,HRV,BOL,,,55
2000,HRV,BRA,6,,586
2000,HRV,CAN,6,,38126
2000,HRV,CHE,6,8,18919
2000,HRV,CHL,,,410
2000,HRV,CHN,6,,
2000,HRV,CRI,,,18
2000,HRV,CYP,,,38
2000,HRV,CZE,6,2,1644
2000,HRV,DEU,6,55,167650
2000,HRV,DNK,6,6,576
2000,HRV,EGY,6,,
2000,HRV,ESP,6,5,
2000,HRV,EST,,1,
2000,HRV,FIN,,3,104
2000,HRV,FRA,6,12,
2000,HRV,GBR,6,35,6874
2000,HRV,GRC,,2,355
2000,HRV,HUN,6,1,1595
2000,HRV,IDN,6,,
2000,HRV,IND,6,,
2000,HRV,IRL,,3,531
2000,HRV,ISL,,,11
2000,HRV,ITA,6,5,90666
2000,HRV,JPN,6,,
2000,HRV,KAZ,4,,
2000,HRV,LIE,,,157
2000,HRV,LTU,,,8
2000,HRV,LUX,,1,365
2000,HRV,LVA,,,8
2000,HRV,MKD,6,1,1253
2000,HRV,MLT,,,54
2000,HRV,MNE,,,15174
2000,HRV,MYS,6,,
2000,HRV,NLD,6,3,
2000,HRV,NOR,6,9,1425
2000,HRV,PAN,,,46
2000,HRV,POL,,3,807
2000,HRV,PRT,6,,92
2000,HRV,RUS,6,2,
2000,HRV,SRB,6,2,647883
2000,HRV,SVK,6,,527
2000,HRV,SVN,6,,59921
2000,HRV,SWE,4,9,5037
2000,HRV,TUR,6,2,
2000,HRV,UKR,6,,
2000,HRV,USA,6,,
2000,HRV,VAT,6,,
2000,HRV,VEN,,,351
2000,HRV,ZAF,6,,
2000,HTI,ARG,6,,12
2000,HTI,ATG,,,27
2000,HTI,AUS,,,90
2000,HTI,BEL,6,,
2000,HTI,BGR,,,3
2000,HTI,BHS,,,20628
2000,HTI,BLZ,,,38
2000,HTI,BOL,,,7
2000,HTI,BRA,4,,16
2000,HTI,CAN,4,1,51346
2000,HTI,CHL,6,,47
2000,HTI,COL,4,,
2000,HTI,CRI,,,54
2000,HTI,CUB,,,1226
2000,HTI,CUW,,,2025
2000,HTI,CYP,,,2
2000,HTI,DEU,6,,
2000,HTI,DMA,,,873
2000,HTI,DNK,,,131
2000,HTI,DOM,4,3,228652
2000,HTI,ECU,,,13
2000,HTI,ESP,6,,
2000,HTI,FIN,,,1
2000,HTI,FRA,6,,47091
2000,HTI,GLP,,2,
2000,HTI,GRC,,,32
2000,HTI,GTM,,,10
2000,HTI,HND,,,33
2000,HTI,ISL,,,1
2000,HTI,ISR,6,,
2000,HTI,ITA,4,,382
2000,HTI,JAM,4,,
2000,HTI,JPN,6,,
2000,HTI,LBN,6,,
2000,HTI,LCA,,,28
2000,HTI,LKA,,,8
2000,HTI,MEX,4,,383
2000,HTI,NIC,,,20
2000,HTI,NOR,,,11
2000,HTI,PAN,4,2,300
2000,HTI,PER,6,,33
2000,HTI,TCA,,3,
2000,HTI,TWN,6,,
2000,HTI,USA,4,13,432213
2000,HTI,VEN,6,,1689
2000,HUN,AFG,6,,
2000,HUN,AGO,6,,
2000,HUN,ALB,6,,
2000,HUN,ARE,4,1,
2000,HUN,ARG,6,,1719
2000,HUN,AUS,6,,26101
2000,HUN,AUT,6,1,29905
2000,HUN,AZE,,1,
2000,HUN,BEL,6,3,5472
2000,HUN,BGD,4,,
2000,HUN,BGR,6,,174
2000,HUN,BIH,6,,240
2000,HUN,BLR,,1,354
2000,HUN,BOL,,,37
2000,HUN,BRA,6,,2787
2000,HUN,CAN,6,,49545
2000,HUN,CHE,6,2,14351
2000,HUN,CHL,,,369
2000,HUN,CHN,6,,
2000,HUN,COL,4,,
2000,HUN,CRI,6,,56
2000,HUN,CUB,6,,84
2000,HUN,CYP,,1,157
2000,HUN,CZE,6,2,6290
2000,HUN,DEU,6,12,131370
2000,HUN,DNK,6,3,1579
2000,HUN,DOM,,,62
2000,HUN,DZA,4,,
2000,HUN,ECU,4,,
2000,HUN,EGY,6,1,
2000,HUN,ESP,6,5,
2000,HUN,EST,,,76
2000,HUN,ETH,6,,
2000,HUN,FIN,6,3,734
2000,HUN,FRA,6,5,
2000,HUN,GBR,6,15,
2000,HUN,GEO,,,49
2000,HUN,GHA,4,,
2000,HUN,GRC,6,2,1572
2000,HUN,HRV,6,1,971
2000,HUN,IDN,6,,
2000,HUN,IND,6,,
2000,HUN,IRL,6,2,420
2000,HUN,IRN,6,,
2000,HUN,IRQ,6,,
2000,HUN,ISL,,,63
2000,HUN,ISR,6,2,15387
2000,HUN,ITA,6,11,5571
2000,HUN,JOR,4,,
2000,HUN,JPN,6,,
2000,HUN,KAZ,6,,
2000,HUN,KEN,6,,
2000,HUN,KHM,6,,
2000,HUN,KOR,6,,
2000,HUN,KWT,6,,
2000,HUN,LBN,4,,
2000,HUN,LBY,4,,249
2000,HUN,LIE,,,9
2000,HUN,LTU,,,115
2000,HUN,LUX,,,122
2000,HUN,LVA,,1,285
2000,HUN,MAR,6,,
2000,HUN,MDA,6,,285
2000,HUN,MEX,6,,243
2000,HUN,MKD,,,72
2000,HUN,MLT,,2,15
2000,HUN,MNE,,,45
2000,HUN,MNG,6,,
2000,HUN,NGA,6,,
2000,HUN,NLD,6,4,5243
2000,HUN,NOR,6,1,1409
2000,HUN,PAK,6,,
2000,HUN,PAN,,,20
2000,HUN,PER,6,,
2000,HUN,PHL,6,,
2000,HUN,POL,6,2,1415
2000,HUN,PRT,6,1,215
2000,HUN,QAT,,1,
2000,HUN,ROU,6,1,6343
2000,HUN,RUS,6,4,18565
2000,HUN,SAU,6,,
2000,HUN,SRB,4,2,2109
2000,HUN,SVK,6,,11565
2000,HUN,SVN,6,,398
2000,HUN,SWE,6,4,14187
2000,HUN,SYR,6,,
2000,HUN,THA,6,,
2000,HUN,TUN,6,,
2000,HUN,TUR,6,2,
2000,HUN,TZA,6,,
2000,HUN,UKR,6,1,
2000,HUN,URY,6,,
2000,HUN,USA,6,,
2000,HUN,VAT,6,,
2000,HUN,VEN,,,878
2000,HUN,VNM,6,,
2000,HUN,YEM,6,,
2000,HUN,ZAF,6,,
2000,HUN,ZWE,6,,
2000,IDN,AFG,6,,
2000,IDN,ARE,6,5,91456
2000,IDN,ARG,4,,
2000,IDN,AUS,6,26,56595
2000,IDN,AUT,6,,
2000,IDN,BEL,6,,2747
2000,IDN,BGD,6,,97476
2000,IDN,BGR,6,,11
2000,IDN,BHR,,,9135
2000,IDN,BHS,,,6
2000,IDN,BOL,,,15
2000,IDN,BRA,6,,722
2000,IDN,BRN,6,4,5778
2000,IDN,CAN,6,,9197
2000,IDN,CHE,6,,
2000,IDN,CHN,6,13,4796
2000,IDN,CRI,,,13
2000,IDN,CUW,,,187
2000,IDN,CYP,,,79
2000,IDN,CZE,6,,
2000,IDN,DEU,6,,
2000,IDN,DNK,6,,616
2000,IDN,DZA,6,,1446
2000,IDN,EGY,6,1,1833
2000,IDN,ESP,6,,
2000,IDN,ETH,6,,
2000,IDN,FIN,6,,112
2000,IDN,FRA,6,,
2000,IDN,GBR,6,,
2000,IDN,GRC,6,,259
2000,IDN,GTM,,,25
2000,IDN,HKG,,10,111117
2000,IDN,HUN,6,,147
2000,IDN,IND,6,,1005
2000,IDN,IRN,6,,
2000,IDN,IRQ,6,,
2000,IDN,ISL,,,75
2000,IDN,ITA,6,,1157
2000,IDN,JOR,6,,
2000,IDN,JPN,6,13,17744
2000,IDN,KEN,6,,
2000,IDN,KHM,6,,208
2000,IDN,KOR,6,6,9979
2000,IDN,KWT,6,,42691
2000,IDN,LAO,6,,
2000,IDN,LBY,,,9612
2000,IDN,LKA,6,2,79
2000,IDN,LTU,,,2
2000,IDN,LVA,,,3
2000,IDN,MAR,6,,
2000,IDN,MDG,4,,
2000,IDN,MEX,4,,73
2000,IDN,MLT,,,18
2000,IDN,MMR,6,,
2000,IDN,MYS,6,46,863511
2000,IDN,NAM,,,120
2000,IDN,NGA,6,,
2000,IDN,NLD,6,,166871
2000,IDN,NOR,6,,573
2000,IDN,NZL,6,,3647
2000,IDN,PAK,6,,443
2000,IDN,PAN,,,97
2000,IDN,PHL,6,5,
2000,IDN,PNG,6,1,6663
2000,IDN,POL,6,,
2000,IDN,PRK,6,,
2000,IDN,PRT,,,94
2000,IDN,QAT,,1,163088
2000,IDN,ROU,6,,
2000,IDN,RUS,6,,
2000,IDN,SAU,6,7,302021
2000,IDN,SEN,6,,
2000,IDN,SGP,6,63,71417
2000,IDN,SLB,,,81
2000,IDN,SRB,6,,
2000,IDN,SUR,6,,
2000,IDN,SVK,6,,17
2000,IDN,SVN,,,8
2000,IDN,SWE,6,,
2000,IDN,SYC,,,226
2000,IDN,SYR,6,,
2000,IDN,THA,6,8,
2000,IDN,TLS,,1,5337
2000,IDN,TUN,6,,
