country,coub,sex,age_lfs,fborn,oecd,oecdb,edu_lfs,number
AUS,CHE,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,58
AUS,CHE,Male,15-24,Foreign-born,OECD member,OECD member,Unknown,3
AUS,CHE,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,32
AUS,CHE,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,1341
AUS,CHE,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,1945
AUS,CHE,Male,25-64,Foreign-born,OECD member,OECD member,Unknown,189
AUS,CHE,Male,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,42
AUS,CHE,Male,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,1237
AUS,CHE,Male,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,674
AUS,CHE,Male,65+,Foreign-born,OECD member,OECD member,Unknown,262
AUS,CHE,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,35
AUS,CHE,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,284
AUS,CHE,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,87
AUS,CHE,Female,15-24,Foreign-born,OECD member,OECD member,Unknown,13
AUS,CHE,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,26
AUS,CHE,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,865
AUS,CHE,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,2621
AUS,CHE,Female,25-64,Foreign-born,OECD member,OECD member,Unknown,307
AUS,CHE,Female,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,84
AUS,CHE,Female,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,590
AUS,CHE,Female,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,637
AUS,CHE,Female,65+,Foreign-born,OECD member,OECD member,Unknown,420
AUS,CHL,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,41
AUS,CHL,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,306
AUS,CHL,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,62
AUS,CHL,Male,15-24,Foreign-born,OECD member,OECD member,Unknown,19
AUS,CHL,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,145
AUS,CHL,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,4002
AUS,CHL,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,4800
AUS,CHL,Male,25-64,Foreign-born,OECD member,OECD member,Unknown,750
AUS,CHL,Male,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,341
AUS,CHL,Male,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,2142
AUS,CHL,Male,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,765
AUS,CHL,Male,65+,Foreign-born,OECD member,OECD member,Unknown,482
AUS,CHL,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,30
AUS,CHL,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,282
AUS,CHL,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,81
AUS,CHL,Female,15-24,Foreign-born,OECD member,OECD member,Unknown,28
AUS,CHL,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,148
AUS,CHL,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,3279
AUS,CHL,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,6086
AUS,CHL,Female,25-64,Foreign-born,OECD member,OECD member,Unknown,945
AUS,CHL,Female,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,735
AUS,CHL,Female,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,2057
AUS,CHL,Female,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,972
AUS,CHL,Female,65+,Foreign-born,OECD member,OECD member,Unknown,715
AUS,CHN,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,2244
AUS,CHN,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,21290
AUS,CHN,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,10207
AUS,CHN,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,1385
AUS,CHN,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,9862
AUS,CHN,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,46564
AUS,CHN,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,145762
AUS,CHN,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,9493
AUS,CHN,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,7913
AUS,CHN,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,15330
AUS,CHN,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,18757
AUS,CHN,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,3449
AUS,CHN,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,1659
AUS,CHN,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,18952
AUS,CHN,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,12907
AUS,CHN,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,1145
AUS,CHN,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,13633
AUS,CHN,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,59149
AUS,CHN,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,204106
AUS,CHN,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,13391
AUS,CHN,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,13632
AUS,CHN,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,18456
AUS,CHN,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,16902
AUS,CHN,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,4549
AUS,CIV,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,82
AUS,CIV,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,23
AUS,CIV,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,13
AUS,CIV,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,5
AUS,CIV,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,50
AUS,CIV,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,90
AUS,CIV,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,4
AUS,CIV,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,3
AUS,CIV,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,5
AUS,CIV,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,9
AUS,CIV,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,87
AUS,CIV,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,24
AUS,CIV,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,7
AUS,CIV,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,7
AUS,CIV,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,47
AUS,CIV,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,89
AUS,CIV,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,17
AUS,CMR,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,12
AUS,CMR,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,6
AUS,CMR,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,6
AUS,CMR,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,49
AUS,CMR,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,162
AUS,CMR,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,11
AUS,CMR,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,5
AUS,CMR,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,19
AUS,CMR,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,6
AUS,CMR,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,44
AUS,CMR,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,137
AUS,CMR,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,6
AUS,COD,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,78
AUS,COD,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,593
AUS,COD,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,55
AUS,COD,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,52
AUS,COD,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,124
AUS,COD,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,762
AUS,COD,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,818
AUS,COD,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,180
AUS,COD,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,4
AUS,COD,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,32
AUS,COD,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,46
AUS,COD,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,9
AUS,COD,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,90
AUS,COD,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,528
AUS,COD,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,75
AUS,COD,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,52
AUS,COD,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,403
AUS,COD,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,836
AUS,COD,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,566
AUS,COD,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,155
AUS,COD,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,42
AUS,COD,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,31
AUS,COD,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,38
AUS,COD,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,7
AUS,COL,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,52
AUS,COL,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,899
AUS,COL,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,405
AUS,COL,Male,15-24,Foreign-born,OECD member,OECD member,Unknown,119
AUS,COL,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,63
AUS,COL,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,2222
AUS,COL,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,10556
AUS,COL,Male,25-64,Foreign-born,OECD member,OECD member,Unknown,1128
AUS,COL,Male,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,48
AUS,COL,Male,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,214
AUS,COL,Male,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,130
AUS,COL,Male,65+,Foreign-born,OECD member,OECD member,Unknown,71
AUS,COL,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,37
AUS,COL,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,717
AUS,COL,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,524
AUS,COL,Female,15-24,Foreign-born,OECD member,OECD member,Unknown,95
AUS,COL,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,88
AUS,COL,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,1884
AUS,COL,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,13101
AUS,COL,Female,25-64,Foreign-born,OECD member,OECD member,Unknown,1141
AUS,COL,Female,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,138
AUS,COL,Female,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,267
AUS,COL,Female,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,250
AUS,COL,Female,65+,Foreign-born,OECD member,OECD member,Unknown,132
AUS,CSFR-CZE,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,10
AUS,CSFR-CZE,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,66
AUS,CSFR-CZE,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,31
AUS,CSFR-CZE,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,15
AUS,CSFR-CZE,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,692
AUS,CSFR-CZE,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,1125
AUS,CSFR-CZE,Male,25-64,Foreign-born,OECD member,OECD member,Unknown,122
AUS,CSFR-CZE,Male,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,63
AUS,CSFR-CZE,Male,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,596
AUS,CSFR-CZE,Male,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,363
AUS,CSFR-CZE,Male,65+,Foreign-born,OECD member,OECD member,Unknown,157
AUS,CSFR-CZE,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,11
AUS,CSFR-CZE,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,51
AUS,CSFR-CZE,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,34
AUS,CSFR-CZE,Female,15-24,Foreign-born,OECD member,OECD member,Unknown,5
AUS,CSFR-CZE,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,20
AUS,CSFR-CZE,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,723
AUS,CSFR-CZE,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,2031
AUS,CSFR-CZE,Female,25-64,Foreign-born,OECD member,OECD member,Unknown,207
AUS,CSFR-CZE,Female,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,105
AUS,CSFR-CZE,Female,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,484
AUS,CSFR-CZE,Female,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,432
AUS,CSFR-CZE,Female,65+,Foreign-born,OECD member,OECD member,Unknown,249
AUS,CSFR-SVK,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,28
AUS,CSFR-SVK,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,8
AUS,CSFR-SVK,Male,15-24,Foreign-born,OECD member,OECD member,Unknown,4
AUS,CSFR-SVK,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,15
AUS,CSFR-SVK,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,444
AUS,CSFR-SVK,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,960
AUS,CSFR-SVK,Male,25-64,Foreign-born,OECD member,OECD member,Unknown,93
AUS,CSFR-SVK,Male,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,23
AUS,CSFR-SVK,Male,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,261
AUS,CSFR-SVK,Male,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,136
AUS,CSFR-SVK,Male,65+,Foreign-born,OECD member,OECD member,Unknown,59
AUS,CSFR-SVK,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,19
AUS,CSFR-SVK,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,24
AUS,CSFR-SVK,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,4
AUS,CSFR-SVK,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,395
AUS,CSFR-SVK,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,1621
AUS,CSFR-SVK,Female,25-64,Foreign-born,OECD member,OECD member,Unknown,142
AUS,CSFR-SVK,Female,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,40
AUS,CSFR-SVK,Female,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,157
AUS,CSFR-SVK,Female,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,182
AUS,CSFR-SVK,Female,65+,Foreign-born,OECD member,OECD member,Unknown,87
AUS,CUB,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,4
AUS,CUB,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,19
AUS,CUB,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,3
AUS,CUB,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,135
AUS,CUB,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,184
AUS,CUB,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,25
AUS,CUB,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,11
AUS,CUB,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,32
AUS,CUB,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,18
AUS,CUB,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,10
AUS,CUB,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,13
AUS,CUB,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,3
AUS,CUB,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,4
AUS,CUB,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,74
AUS,CUB,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,172
AUS,CUB,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,25
AUS,CUB,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,11
AUS,CUB,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,25
AUS,CUB,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,36
AUS,CUB,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,14
AUS,DEU,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,126
AUS,DEU,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,1047
AUS,DEU,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,242
AUS,DEU,Male,15-24,Foreign-born,OECD member,OECD member,Unknown,54
AUS,DEU,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,318
AUS,DEU,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,7236
AUS,DEU,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,10855
AUS,DEU,Male,25-64,Foreign-born,OECD member,OECD member,Unknown,1093
AUS,DEU,Male,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,2414
AUS,DEU,Male,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,14029
AUS,DEU,Male,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,5752
AUS,DEU,Male,65+,Foreign-born,OECD member,OECD member,Unknown,2875
AUS,DEU,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,92
AUS,DEU,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,1146
AUS,DEU,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,441
AUS,DEU,Female,15-24,Foreign-born,OECD member,OECD member,Unknown,76
AUS,DEU,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,294
AUS,DEU,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,6230
AUS,DEU,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,15793
AUS,DEU,Female,25-64,Foreign-born,OECD member,OECD member,Unknown,1903
AUS,DEU,Female,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,4322
AUS,DEU,Female,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,11364
AUS,DEU,Female,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,6275
AUS,DEU,Female,65+,Foreign-born,OECD member,OECD member,Unknown,5439
AUS,DOM,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,3
AUS,DOM,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,19
AUS,DOM,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,43
AUS,DOM,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,3
AUS,DOM,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,4
AUS,DOM,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,6
AUS,DOM,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,14
AUS,DOM,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,79
AUS,DOM,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,7
AUS,DOM,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,3
AUS,DZA,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,10
AUS,DZA,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,5
AUS,DZA,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,3
AUS,DZA,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,33
AUS,DZA,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,228
AUS,DZA,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,302
AUS,DZA,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,56
AUS,DZA,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,9
AUS,DZA,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,89
AUS,DZA,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,63
AUS,DZA,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,37
AUS,DZA,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,8
AUS,DZA,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,7
AUS,DZA,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,12
AUS,DZA,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,116
AUS,DZA,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,284
AUS,DZA,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,37
AUS,DZA,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,14
AUS,DZA,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,59
AUS,DZA,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,49
AUS,DZA,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,38
AUS,ECU,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,3
AUS,ECU,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,48
AUS,ECU,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,15
AUS,ECU,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,6
AUS,ECU,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,6
AUS,ECU,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,251
AUS,ECU,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,497
AUS,ECU,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,57
AUS,ECU,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,28
AUS,ECU,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,134
AUS,ECU,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,60
AUS,ECU,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,32
AUS,ECU,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,8
AUS,ECU,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,30
AUS,ECU,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,27
AUS,ECU,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,3
AUS,ECU,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,8
AUS,ECU,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,263
AUS,ECU,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,636
AUS,ECU,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,62
AUS,ECU,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,42
AUS,ECU,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,131
AUS,ECU,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,62
AUS,ECU,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,35
AUS,EGY,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,159
AUS,EGY,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,1231
AUS,EGY,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,153
AUS,EGY,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,74
